hose_in,scfm,visc_cP,vol_gal,pre_psi,time_min,peak_gpm,avg_gpm,avg_pressure_psig,time_50pct_min,time_90pct_min,note
2.0,17,1000,6500,20,117.38787099037874,63.72588799109917,55.35082023629988,18.596619632848466,56.36666666666667,102.93333333333334,
2.0,17,2000,5000,10,215.96232908190535,24.89246436468915,23.14520032606358,15.350656917043612,103.43333333333334,188.53333333333333,
2.0,17,2000,5000,15,167.218510064181,31.86405528853502,29.88953845876443,20.14784190874919,80.6,146.03333333333333,
2.0,17,2000,5000,20,137.13239315209233,38.66539510261893,36.44973607840273,24.824222144915925,66.6,119.86666666666666,
2.0,17,2000,6500,10,,25.77029832174083,,,,,DNF (653 gal left)
2.0,17,2000,6500,15,212.52274946795765,32.77521228895482,30.576365662575714,20.277528096126243,101.83333333333333,186.36666666666667,
2.0,17,2000,6500,20,173.94955256012918,39.67168794739847,37.3545190706736,25.079880520399374,83.76666666666667,152.63333333333333,
2.0,17,5000,5000,10,,10.12695718343097,,,,,DNF (339 gal left)
2.0,17,5000,5000,15,404.6321102910112,13.01154194325598,12.353835857649603,20.50737945171823,195.93333333333334,356.9,
2.0,17,5000,5000,20,329.6935106022665,15.88744485487795,15.161537939941546,25.42322018347584,160.03333333333333,290.6666666666667,
2.0,17,5000,6500,10,,10.46894062207821,,,,,DNF (1706 gal left)
2.0,17,5000,6500,15,,13.35643321219407,,,,,DNF (377 gal left)
2.0,17,5000,6500,20,422.41851606089836,16.2358687213509,15.384066529049623,25.47457837531803,204.53333333333333,373.46666666666664,
2.0,19,1,5000,10,37.128040517928795,206.0438058669276,134.5615308419323,4.430913849151258,16.1,32.43333333333333,
2.0,19,1,5000,15,33.44706535097172,247.0894487167917,149.29521292546468,5.744214930041878,13.866666666666667,28.966666666666665,
2.0,19,1,5000,20,30.261000812448216,282.3735889864207,165.0584463932419,7.255750629347728,12.233333333333333,26.066666666666666,
2.0,19,1,6500,10,53.8373952492161,211.1340874861756,120.63449591291351,3.1013775523496405,25.033333333333335,47.63333333333333,
2.0,19,1,6500,15,52.675061661304234,251.3724509413431,123.31171061479321,3.351040090978968,23.933333333333334,46.46666666666667,
2.0,19,1,6500,20,51.520264199936136,286.1420813786566,126.10767910518054,3.62128107908011,22.866666666666667,45.333333333333336,
2.0,19,50,5000,10,42.292757707350304,160.5997752510486,118.13436994930247,5.829032949010335,19.333333333333332,37.166666666666664,
2.0,19,50,5000,15,38.8808193211297,195.7343193639251,128.45487507939137,7.152229875449483,16.9,33.93333333333333,
2.0,19,50,5000,20,35.79454575183372,226.265275829831,139.5663793766051,8.611835705439246,15.0,31.033333333333335,
